lat,lon,date,vpd_avg,vpd_max,vpd_min,vpd_avg_1,vpd_max_1,vpd_min_1
9.73,76.86,2007-01-08,14.74849606,33.0136795,3.301269531,16.32122803,37.92517471,3.200059891
24.73,93.67,2007-01-08,4.255327225,12.44214725,0.597997665,3.093843937,12.20794964,0.188845634
26.04,94.35,2007-01-08,2.201900959,7.408629417,0.034859657,2.04873085,7.98037529,-0.001416206
26.71,94.88,2007-01-08,2.467240095,6.154052734,0.535214424,3.101797819,7.454902649,0.822656631
26.71,94.87,2007-01-08,3.176960468,7.944978714,0.257926941,3.324413776,8.402654648,0.55486393
27.07,95.52,2007-01-08,3.743565321,9.051882744,1.08762455,4.191864491,8.831768036,1.478049278
27.07,95.51,2007-01-08,3.743565321,9.051882744,1.08762455,4.191864491,8.831768036,1.478049278
26.71,94.86,2007-01-08,3.176960468,7.944978714,0.257926941,3.324413776,8.402654648,0.55486393
27.07,95.54,2007-01-08,3.743565321,9.051882744,1.08762455,4.191864491,8.831768036,1.478049278
26.72,94.87,2007-01-08,3.176960468,7.944978714,0.257926941,3.324413776,8.402654648,0.55486393
26.72,94.86,2007-01-08,3.176960468,7.944978714,0.257926941,3.324413776,8.402654648,0.55486393
26.71,94.72,2007-01-08,3.176960468,7.944978714,0.257926941,3.324413776,8.402654648,0.55486393
26.73,95.13,2007-01-08,2.944870472,6.832620621,0.793718338,3.173024416,7.907427788,0.750379562
26.71,94.89,2007-01-08,2.467240095,6.154052734,0.535214424,3.101797819,7.454902649,0.822656631
26.7,94.88,2007-01-08,2.467240095,6.154052734,0.535214424,3.101797819,7.454902649,0.822656631
26.72,95.12,2007-01-08,2.467240095,6.154052734,0.535214424,3.101797819,7.454902649,0.822656631
26.66,94.73,2007-01-08,3.176960468,7.944978714,0.257926941,3.324413776,8.402654648,0.55486393
26.67,94.86,2007-01-08,3.176960468,7.944978714,0.257926941,3.324413776,8.402654648,0.55486393
26.04,94.34,2007-01-08,2.201900959,7.408629417,0.034859657,2.04873085,7.98037529,-0.001416206
26.65,94.92,2007-01-08,2.467240095,6.154052734,0.535214424,3.101797819,7.454902649,0.822656631
26.62,94.8,2007-01-08,2.076945305,5.502681732,0.498748779,2.160424948,5.772741318,0.143145561
26.61,94.79,2007-01-08,2.076945305,5.502681732,0.498748779,2.160424948,5.772741318,0.143145561
26.6,94.94,2007-01-08,2.415010691,6.284169197,0.449147224,2.408547401,6.509811401,0.514945984
26.62,94.97,2007-01-08,2.415010691,6.284169197,0.449147224,2.408547401,6.509811401,0.514945984
26.62,94.98,2007-01-08,2.415010691,6.284169197,0.449147224,2.408547401,6.509811401,0.514945984
26.09,94.51,2007-01-08,1.961546659,6.752936363,0.001865387,1.817273974,7.6375103,-0.001475334
26.09,94.5,2007-01-08,1.961546659,6.752936363,0.001865387,1.817273974,7.6375103,-0.001475334
26.57,94.83,2007-01-08,2.076945305,5.502681732,0.498748779,2.160424948,5.772741318,0.143145561
26.57,94.79,2007-01-08,2.076945305,5.502681732,0.498748779,2.160424948,5.772741318,0.143145561
26.6,94.95,2007-01-08,2.415010691,6.284169197,0.449147224,2.408547401,6.509811401,0.514945984
26.09,94.42,2007-01-08,1.961546659,6.752936363,0.001865387,1.817273974,7.6375103,-0.001475334
26.09,94.4,2007-01-08,1.961546659,6.752936363,0.001865387,1.817273974,7.6375103,-0.001475334
25.08,94.43,2007-01-08,3.251742363,9.866544724,-0.000770569,3.28390646,10.87993145,0.310677528
27.1,95.66,2007-01-08,3.477483034,8.132493973,1.029413223,4.258420467,9.120420456,1.724013329
27.1,95.67,2007-01-08,3.477483034,8.132493973,1.029413223,4.258420467,9.120420456,1.724013329
27.45,96.14,2007-01-08,3.285207272,9.268280029,0.93429184,4.662948608,11.33126259,0.77375412
26.74,91.0,2007-01-08,4.660141468,10.59915161,1.293519974,4.166905403,11.27564049,0.798687935
27.83,96.18,2007-01-08,4.462329388,10.67936611,1.710556984,4.932518959,11.61885929,1.421914101
25.31,92.91,2007-01-08,3.262785912,12.18985748,0.000720978,3.339950323,13.16910172,0.438754082
25.66,94.24,2007-01-08,2.3015306,7.738596916,0.032413483,2.137384415,9.221446991,0.02110672
26.05,94.46,2007-01-08,1.961546659,6.752936363,0.001865387,1.817273974,7.6375103,-0.001475334
25.97,94.4,2007-01-08,1.961546659,6.752936363,0.001865387,1.817273974,7.6375103,-0.001475334
25.97,94.39,2007-01-08,1.961546659,6.752936363,0.001865387,1.817273974,7.6375103,-0.001475334
25.32,92.92,2007-01-08,3.262785912,12.18985748,0.000720978,3.339950323,13.16910172,0.438754082
25.66,94.81,2007-01-08,5.337258339,13.66294479,0.638711929,4.746063709,13.15197945,0.772688866
25.67,94.83,2007-01-08,5.337258339,13.66294479,0.638711929,4.746063709,13.15197945,0.772688866
25.67,94.82,2007-01-08,5.337258339,13.66294479,0.638711929,4.746063709,13.15197945,0.772688866
15.05,76.4,2007-01-08,12.16052818,24.25078964,3.449317932,12.11102676,22.89183426,2.101314545
14.06,74.95,2007-01-08,17.16037369,31.51646423,6.482222557,16.20968246,29.5834465,5.650285721
14.3,75.72,2007-01-08,15.62030506,29.84915543,4.891917229,15.74932003,29.49403763,4.161745071
19.43,81.03,2007-01-08,9.281064034,23.02499771,2.529324532,10.19033623,22.70615196,1.717773438
16.07,74.58,2007-01-08,12.58011246,23.58826065,5.562361717,11.63325882,22.20901871,5.450418472
15.97,74.56,2007-01-08,12.58011246,23.58826065,5.562361717,11.63325882,22.20901871,5.450418472
31.02,77.99,2007-01-08,5.150019646,10.01822281,2.928608179,4.413528919,8.43348217,2.489246368
30.55,79.16,2007-01-08,4.500893593,8.978693962,2.571040869,3.836711407,7.722723007,2.031201363
30.55,79.17,2007-01-08,4.500893593,8.978693962,2.571040869,3.836711407,7.722723007,2.031201363
26.12,94.62,2007-01-09,2.265646219,8.344768524,-0.001144409,1.961546659,6.752936363,0.001865387
26.12,94.63,2007-01-09,3.661397696,11.58017349,0.655303001,3.439487696,11.18939304,0.330945969
25.66,94.82,2007-01-09,5.066064358,12.4263382,1.061327934,5.337258339,13.66294479,0.638711929
26.58,94.85,2007-01-09,2.633571386,7.307384491,0.392147064,2.076945305,5.502681732,0.498748779
26.59,94.84,2007-01-09,2.633571386,7.307384491,0.392147064,2.076945305,5.502681732,0.498748779
26.59,94.85,2007-01-09,2.633571386,7.307384491,0.392147064,2.076945305,5.502681732,0.498748779
27.14,95.55,2007-01-09,4.278796196,10.92345619,1.201928139,4.062804699,9.968172073,0.994092941
26.94,95.6,2007-01-09,4.106039047,10.19952393,1.227939606,3.743565321,9.051882744,1.08762455
26.58,89.26,2007-01-09,6.888251305,17.38420868,0.519886971,5.74157095,14.69303131,0.320029259
27.15,95.55,2007-01-09,4.278796196,10.92345619,1.201928139,4.062804699,9.968172073,0.994092941
27.16,95.55,2007-01-09,4.278796196,10.92345619,1.201928139,4.062804699,9.968172073,0.994092941
26.76,90.86,2007-01-09,8.344508171,16.29743004,1.348709106,4.538570404,10.68477345,1.671829224
26.53,94.72,2007-01-09,2.633571386,7.307384491,0.392147064,2.076945305,5.502681732,0.498748779
26.72,95.12,2007-01-09,3.410608053,8.462316513,0.849069595,2.467240095,6.154052734,0.535214424
26.54,94.72,2007-01-09,2.633571386,7.307384491,0.392147064,2.076945305,5.502681732,0.498748779
26.63,94.94,2007-01-09,3.410608053,8.462316513,0.849069595,2.467240095,6.154052734,0.535214424
26.54,94.75,2007-01-09,2.633571386,7.307384491,0.392147064,2.076945305,5.502681732,0.498748779
26.04,94.34,2007-01-09,2.317844391,7.675272942,-0.000860214,2.201900959,7.408629417,0.034859657
26.45,94.76,2007-01-09,2.633571386,7.307384491,0.392147064,2.076945305,5.502681732,0.498748779
26.12,94.61,2007-01-09,2.265646219,8.344768524,-0.001144409,1.961546659,6.752936363,0.001865387
26.03,94.35,2007-01-09,2.317844391,7.675272942,-0.000860214,2.201900959,7.408629417,0.034859657
26.47,94.97,2007-01-10,2.347813845,6.978504181,0.331708908,2.948661089,8.505110741,0.576560974
26.46,95.0,2007-01-10,2.347813845,6.978504181,0.331708908,2.948661089,8.505110741,0.576560974
16.14,78.74,2007-01-10,8.07335186,17.83297157,0.615053177,8.267742157,19.30253983,0.399448395
26.46,94.83,2007-01-10,2.139136076,6.125465393,0.120109558,2.633571386,7.307384491,0.392147064
27.13,95.51,2007-01-10,3.55116415,8.930019379,0.993169785,4.278796196,10.92345619,1.201928139
26.46,94.81,2007-01-10,2.139136076,6.125465393,0.120109558,2.633571386,7.307384491,0.392147064
27.14,95.51,2007-01-10,3.55116415,8.930019379,0.993169785,4.278796196,10.92345619,1.201928139
27.2,95.62,2007-01-10,3.55116415,8.930019379,0.993169785,4.278796196,10.92345619,1.201928139
27.21,95.62,2007-01-10,3.55116415,8.930019379,0.993169785,4.278796196,10.92345619,1.201928139
26.71,94.88,2007-01-10,3.039923191,7.644376755,1.142642975,3.410608053,8.462316513,0.849069595
26.46,94.82,2007-01-10,2.139136076,6.125465393,0.120109558,2.633571386,7.307384491,0.392147064
26.84,95.04,2007-01-10,3.039923191,7.644376755,1.142642975,3.410608053,8.462316513,0.849069595
26.64,94.94,2007-01-10,3.039923191,7.644376755,1.142642975,3.410608053,8.462316513,0.849069595
26.76,95.37,2007-01-10,2.775662184,7.156452179,0.778266907,3.459683418,8.918775558,0.663513184
26.64,94.92,2007-01-10,3.039923191,7.644376755,1.142642975,3.410608053,8.462316513,0.849069595
26.64,94.87,2007-01-10,3.493317366,9.326818466,0.944605827,3.828898907,10.07341957,0.687660217
25.92,94.35,2007-01-10,2.695209503,7.99378109,0.21890831,2.317844391,7.675272942,-0.000860214
25.93,94.37,2007-01-10,2.695209503,7.99378109,0.21890831,2.317844391,7.675272942,-0.000860214
25.93,94.35,2007-01-10,2.695209503,7.99378109,0.21890831,2.317844391,7.675272942,-0.000860214
15.98,78.7,2007-01-10,7.893547535,17.66406822,0.410633087,8.037697792,19.07611275,0.400363922
16.04,78.48,2007-01-10,10.76884079,23.25617981,1.262342453,10.86681175,24.96399879,1.145862579
16.14,78.73,2007-01-10,8.07335186,17.83297157,0.615053177,8.267742157,19.30253983,0.399448395
16.11,78.69,2007-01-10,7.893547535,17.66406822,0.410633087,8.037697792,19.07611275,0.400363922
15.97,78.66,2007-01-10,7.893547535,17.66406822,0.410633087,8.037697792,19.07611275,0.400363922
14.21,77.84,2007-01-10,12.65887547,24.95574188,2.377407074,11.62534809,25.21778107,1.582323074
14.6,78.82,2007-01-10,11.39786911,23.44058228,0.877714157,10.50090218,23.20329285,0.817276001
21.87,76.88,2007-01-10,11.23738575,26.82180405,2.501099586,13.41579723,28.94939995,2.13766098
21.29,76.82,2007-01-10,11.75392342,24.62748718,3.825259209,12.92960453,26.22036362,3.76900959
